OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_CD,CONTYDOT,AADT_2024,NOLANES_Total,MAXSPEED_Max,IsSignalized,IsInterchange,CountermeasureAbbv,CountermeasureName,CountermeasureID,CountermeasureType,LocationID,LocationStatus,CrashModificationFactor,CostScenario,CostEstimate,TotalLivesSaved,Crash_Saved_A,Crash_Saved_B,Crash_Saved_C,Crash_Saved_O,Benefit_All,Benefit_KA,CostPerLifeSaved,CrashSavings,Crash_Saved_All,CostBenefitRatio,PresentValueBenefit,PresentValueCost,NetPresentValue,CountermeasureGroup,Interchange Indicator,FDOT Managing District,FDOT County Code,Intersecting Roadway Id Milepoints,Intersecting Road Names,Entering Vehicle Daily Traffic,Avg Annual Daily Traffic - Major,Avg Annual Daily Traffic - Minor,Crash Intersection Category,Signalized Indicator,Countermeasure Service Life,Serious Injuries Saved,Intersection Status Type,ROADWAY_ORIG,BEGIN_POST_ORIG,END_POST_ORIG,LRS_SOURCE_ROW,LRS_PARENT_ID,LRS_SUB_ID,LOCATION,LRS_ROAD_NAME
41562,86017,17540000,0,0.015,URBAN GENERAL,215,URBAN PRIN ART OTHER,DIVIDED,US  301,SR  683,1,SARASOTA,50000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02647,Potential Location,0.850000024,1,28645.1059125,,,,,,,,,,,,,28645.1059125,,,N,1,17,17000008 = 1.128|17120000 = 2.157|17540000 = .005|17A03867 = .136,DR MARTIN LUTHER KING JR WAY|N WASHINGTON BLVD|WASHINGTON CT,31750,43000,10700,IS|U|3|D,Y,10,,On-System / On-System,17120000,2.136,2.302,1403,SGNLBK-02647,3,0.005,WASHINGTON CT
41562,86017,17A03867,0.126,0.14600000000000002,URBAN GENERAL,215,URBAN PRIN ART OTHER,DIVIDED,US  301,SR  683,1,SARASOTA,50000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02647,Potential Location,0.850000024,1,28645.1059125,,,,,,,,,,,,,28645.1059125,,,N,1,17,17000008 = 1.128|17120000 = 2.157|17540000 = .005|17A03867 = .136,DR MARTIN LUTHER KING JR WAY|N WASHINGTON BLVD|WASHINGTON CT,31750,43000,10700,IS|U|3|D,Y,10,,On-System / On-System,17120000,2.136,2.302,1403,SGNLBK-02647,4,0.136,
41767,85270,17000108,2.125,2.1449999999999996,SUBURBAN COMMERCIAL,215,URBAN MINOR ART,DIVIDED,,SR   72,1,SARASOTA,41500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02658,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,1,17,17000108 = 2.135|17070000 = 2.806|17A06155 = .012,CLARK RD|MCINTOSH RD|PINKNEY AVE,23450,42000,4900,IS|U|3|D,Y,10,,On-System / On-System,17070000,2.757,2.89,1404,SGNLBK-02658,1,2.135,CLARK RD
41767,85270,17070000,2.7960000000000003,2.816,SUBURBAN COMMERCIAL,215,URBAN MINOR ART,DIVIDED,,SR   72,1,SARASOTA,41500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02658,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,1,17,17000108 = 2.135|17070000 = 2.806|17A06155 = .012,CLARK RD|MCINTOSH RD|PINKNEY AVE,23450,42000,4900,IS|U|3|D,Y,10,,On-System / On-System,17070000,2.757,2.89,1404,SGNLBK-02658,2,2.806,MCINTOSH RD
41767,85270,17A06155,0.002,0.022,SUBURBAN COMMERCIAL,215,URBAN MINOR ART,DIVIDED,,SR   72,1,SARASOTA,41500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02658,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,1,17,17000108 = 2.135|17070000 = 2.806|17A06155 = .012,CLARK RD|MCINTOSH RD|PINKNEY AVE,23450,42000,4900,IS|U|3|D,Y,10,,On-System / On-System,17070000,2.757,2.89,1404,SGNLBK-02658,3,0.012,PINKNEY AVE
42233,84187,17020000,1.8719999999999999,1.892,SUBURBAN COMMERCIAL,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,50000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00401,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,1,17,17020000 = 1.882|17100000 = .006|17A10924 = 0,ALBEE RD E|ALBEE RD W|TAMIAMI TRL N|TAMIAMI TRL S,22250,43000,1500,IS|U|3|D,Y,10,,On-System / On-System,17020000,1.87,1.905,1405,SGNLBK-00401,1,1.882,ALBEE RD E
42233,84187,17100000,0,0.016,SUBURBAN COMMERCIAL,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,50000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00401,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,1,17,17020000 = 1.882|17100000 = .006|17A10924 = 0,ALBEE RD E|ALBEE RD W|TAMIAMI TRL N|TAMIAMI TRL S,22250,43000,1500,IS|U|3|D,Y,10,,On-System / On-System,17020000,1.87,1.905,1405,SGNLBK-00401,2,0.006,ALBEE RD W
42233,84187,17A10924,0,0.01,SUBURBAN COMMERCIAL,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,50000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00401,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,1,17,17020000 = 1.882|17100000 = .006|17A10924 = 0,ALBEE RD E|ALBEE RD W|TAMIAMI TRL N|TAMIAMI TRL S,22250,43000,1500,IS|U|3|D,Y,10,,On-System / On-System,17020000,1.87,1.905,1405,SGNLBK-00401,3,0,TAMIAMI TRL N
43479,85693,17000075,0,0.018000000000000002,SUBURBAN RESIDENTIAL,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,50000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00420,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,1,17,17000075 = .008|17020000 = 1.205|17A07622 = .204,COLONIA LN E|COLONIA LN W|TAMIAMI TRL S,23800,43000,4600,IS|U|3|D,Y,10,,On-System / On-System,17020000,1.195,1.444,1406,SGNLBK-00420,1,0.008,COLONIA LN E
43479,85693,17020000,1.195,1.215,SUBURBAN RESIDENTIAL,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,50000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00420,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,1,17,17000075 = .008|17020000 = 1.205|17A07622 = .204,COLONIA LN E|COLONIA LN W|TAMIAMI TRL S,23800,43000,4600,IS|U|3|D,Y,10,,On-System / On-System,17020000,1.195,1.444,1406,SGNLBK-00420,2,1.205,COLONIA LN W
43479,85693,17A07622,0.19399999999999998,0.214,SUBURBAN RESIDENTIAL,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,50000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00420,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,1,17,17000075 = .008|17020000 = 1.205|17A07622 = .204,COLONIA LN E|COLONIA LN W|TAMIAMI TRL S,23800,43000,4600,IS|U|3|D,Y,10,,On-System / On-System,17020000,1.195,1.444,1406,SGNLBK-00420,3,0.204,TAMIAMI TRL S
28433,87666,29000007,0,0.01,URBAN GENERAL,LAKE CITY,URBAN PRIN ART OTHER,DIVIDED,,SR   10A,2,COLUMBIA,17200,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02148,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,29,29000007 = 0|29002000 = 1.624|29A01100 = .346,SE BAYA DR|SE ERMINE AVE,10550,19800,1300,IS|U|2|U,Y,10,,On-System / On-System,29002000,1.493,1.74608398655237,1407,SGNLBK-02148,1,0,SE BAYA DR
28433,87666,29002000,1.614,1.6340000000000001,URBAN GENERAL,LAKE CITY,URBAN PRIN ART OTHER,DIVIDED,,SR   10A,2,COLUMBIA,17200,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02148,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,29,29000007 = 0|29002000 = 1.624|29A01100 = .346,SE BAYA DR|SE ERMINE AVE,10550,19800,1300,IS|U|2|U,Y,10,,On-System / On-System,29002000,1.493,1.74608398655237,1407,SGNLBK-02148,2,1.624,SE ERMINE AVE
28433,87666,29A01100,0.33599999999999997,0.356,URBAN GENERAL,LAKE CITY,URBAN PRIN ART OTHER,DIVIDED,,SR   10A,2,COLUMBIA,17200,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02148,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,29,29000007 = 0|29002000 = 1.624|29A01100 = .346,SE BAYA DR|SE ERMINE AVE,10550,19800,1300,IS|U|2|U,Y,10,,On-System / On-System,29002000,1.493,1.74608398655237,1407,SGNLBK-02148,3,0.346,
30454,87565,26090000,14.587,14.607,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,51000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02683,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26090000 = 14.597|26A09141 = .018,SW 23RD DR|SW ARCHER RD,23500,47000,,IS|U|3|D,Y,10,,On-System / Off-System,26090000,14.41,14.75,1408,SGNLBK-02683,1,14.597,SW 23RD DR
30454,87565,26A09141,0.007999999999999998,0.027999999999999997,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,51000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02683,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26090000 = 14.597|26A09141 = .018,SW 23RD DR|SW ARCHER RD,23500,47000,,IS|U|3|D,Y,10,,On-System / Off-System,26090000,14.41,14.75,1408,SGNLBK-02683,2,0.018,SW ARCHER RD
30541,87590,26000011,0,0.014,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   26,2,ALACHUA,26000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02655,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26000011 = .004|26070000 = 12.919|26A01043 = .223,NW 98TH ST|W NEWBERRY RD,30000,26000,12000,IS|U|3|D,Y,10,,On-System / On-System,26070000,12.732,12.922,1409,SGNLBK-02655,1,0.004,NW 98TH ST
30541,87590,26070000,12.909,12.929,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   26,2,ALACHUA,26000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02655,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26000011 = .004|26070000 = 12.919|26A01043 = .223,NW 98TH ST|W NEWBERRY RD,30000,26000,12000,IS|U|3|D,Y,10,,On-System / On-System,26070000,12.732,12.922,1409,SGNLBK-02655,2,12.919,W NEWBERRY RD
30541,87590,26A01043,0.213,0.233,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   26,2,ALACHUA,26000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02655,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26000011 = .004|26070000 = 12.919|26A01043 = .223,NW 98TH ST|W NEWBERRY RD,30000,26000,12000,IS|U|3|D,Y,10,,On-System / On-System,26070000,12.732,12.922,1409,SGNLBK-02655,3,0.223,
31166,88139,26000028,0,0.015,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR  331,2,ALACHUA,32000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02679,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26000028 = .005|26220000 = 10.238|26A01483 = .037,SR-331|SW 23RD ST,33100,29500,9700,IS|U|3|D,Y,10,,On-System / On-System,26220000,10.228,10.36,1410,SGNLBK-02679,1,0.005,SR-331
31166,88139,26220000,10.228,10.248,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR  331,2,ALACHUA,32000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02679,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26000028 = .005|26220000 = 10.238|26A01483 = .037,SR-331|SW 23RD ST,33100,29500,9700,IS|U|3|D,Y,10,,On-System / On-System,26220000,10.228,10.36,1410,SGNLBK-02679,2,10.238,SW 23RD ST
31166,88139,26A01483,0.026999999999999996,0.047,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR  331,2,ALACHUA,32000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02679,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26000028 = .005|26220000 = 10.238|26A01483 = .037,SR-331|SW 23RD ST,33100,29500,9700,IS|U|3|D,Y,10,,On-System / On-System,26220000,10.228,10.36,1410,SGNLBK-02679,3,0.037,
31521,88582,26090000,12.998,13.017999999999999,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,51500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02694,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,2,26,26090000 = 13.008|26556000 = .004|26A00706 = .013,CLARK BUTLER BLVD|SR-24|SW 37TH BLVD,32500,50500,14500,IS|U|3|D,Y,10,,On-System / On-System,26090000,12.82,13.0532874368103,1411,SGNLBK-02694,1,13.008,CLARK BUTLER BLVD
31521,88582,26556000,0,0.014,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,51500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02694,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,2,26,26090000 = 13.008|26556000 = .004|26A00706 = .013,CLARK BUTLER BLVD|SR-24|SW 37TH BLVD,32500,50500,14500,IS|U|3|D,Y,10,,On-System / On-System,26090000,12.82,13.0532874368103,1411,SGNLBK-02694,2,0.004,SR-24
31521,88582,26A00706,0.002999999999999999,0.023,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,51500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02694,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,2,26,26090000 = 13.008|26556000 = .004|26A00706 = .013,CLARK BUTLER BLVD|SR-24|SW 37TH BLVD,32500,50500,14500,IS|U|3|D,Y,10,,On-System / On-System,26090000,12.82,13.0532874368103,1411,SGNLBK-02694,3,0.013,SW 37TH BLVD
31725,88684,26000024,2.0330000000000004,2.053,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   26,2,ALACHUA,30500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02682,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,2,26,26000024 = 2.043|26070000 = 13.381,NW 91ST ST|W NEWBERRY RD,16600,26000,7200,IS|U|3|D,Y,10,,On-System / On-System,26070000,12.922,13.382,1412,SGNLBK-02682,1,2.043,NW 91ST ST
31725,88684,26070000,13.371,13.391,SUBURBAN RESIDENTIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   26,2,ALACHUA,30500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02682,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,2,26,26000024 = 2.043|26070000 = 13.381,NW 91ST ST|W NEWBERRY RD,16600,26000,7200,IS|U|3|D,Y,10,,On-System / On-System,26070000,12.922,13.382,1412,SGNLBK-02682,2,13.381,W NEWBERRY RD
31970,89137,26090000,12.757,12.777,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,51500,6,45,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02690,Potential Location,0.850000024,1,24348.340025625,,,,,,,,,,,,,24348.340025625,,,N,2,26,26090000 = 12.767|26555000 = .005|26A00707 = .854,SR-24|SW 40TH BLVD,40400,50500,1800,IS|U|3|D,Y,10,,On-System / On-System,26090000,12.764,12.82,1413,SGNLBK-02690,1,12.767,SR-24
31970,89137,26555000,0,0.015,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,51500,6,45,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02690,Potential Location,0.850000024,1,24348.340025625,,,,,,,,,,,,,24348.340025625,,,N,2,26,26090000 = 12.767|26555000 = .005|26A00707 = .854,SR-24|SW 40TH BLVD,40400,50500,1800,IS|U|3|D,Y,10,,On-System / On-System,26090000,12.764,12.82,1413,SGNLBK-02690,2,0.005,SW 40TH BLVD
31970,89137,26A00707,0.844,0.864,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,51500,6,45,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02690,Potential Location,0.850000024,1,24348.340025625,,,,,,,,,,,,,24348.340025625,,,N,2,26,26090000 = 12.767|26555000 = .005|26A00707 = .854,SR-24|SW 40TH BLVD,40400,50500,1800,IS|U|3|D,Y,10,,On-System / On-System,26090000,12.764,12.82,1413,SGNLBK-02690,3,0.854,
32464,88335,26000033,2.24,2.26,URBAN GENERAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,26353,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00649,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26000033 = 2.25|26050000 = 4.534|26A04251 = 0,NE 16TH AVE|SR-24,32135,28500,9200,IS|U|3|D,Y,10,,On-System / On-System,26050000,4.529,4.611,1414,SGNLBK-00649,1,2.25,NE 16TH AVE
32464,88335,26050000,4.524,4.544,URBAN GENERAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,26353,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00649,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26000033 = 2.25|26050000 = 4.534|26A04251 = 0,NE 16TH AVE|SR-24,32135,28500,9200,IS|U|3|D,Y,10,,On-System / On-System,26050000,4.529,4.611,1414,SGNLBK-00649,2,4.534,SR-24
32464,88335,26A04251,0,0.01,URBAN GENERAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,26353,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00649,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,2,26,26000033 = 2.25|26050000 = 4.534|26A04251 = 0,NE 16TH AVE|SR-24,32135,28500,9200,IS|U|3|D,Y,10,,On-System / On-System,26050000,4.529,4.611,1414,SGNLBK-00649,3,0,
34776,89760,27000009,0,0.011,SUBURBAN COMMERCIAL,MACCLENNY,URBAN MINOR ART,DIVIDED,,SR  121,2,BAKER,13000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00427,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,2,27,27000009 = .001|27030000 = 9.614|27900009 = .492,BARBER RD|S 6TH ST|WILLIS HODGES RD,12450,13800,,IS|U|3|D,Y,10,,On-System / On-System,27030000,9.53,9.618,1415,SGNLBK-00427,1,0.001,BARBER RD
34776,89760,27030000,9.604000000000001,9.624,SUBURBAN COMMERCIAL,MACCLENNY,URBAN MINOR ART,DIVIDED,,SR  121,2,BAKER,13000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00427,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,2,27,27000009 = .001|27030000 = 9.614|27900009 = .492,BARBER RD|S 6TH ST|WILLIS HODGES RD,12450,13800,,IS|U|3|D,Y,10,,On-System / On-System,27030000,9.53,9.618,1415,SGNLBK-00427,2,9.614,S 6TH ST
34776,89760,27900009,0.482,0.502,SUBURBAN COMMERCIAL,MACCLENNY,URBAN MINOR ART,DIVIDED,,SR  121,2,BAKER,13000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00427,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,2,27,27000009 = .001|27030000 = 9.614|27900009 = .492,BARBER RD|S 6TH ST|WILLIS HODGES RD,12450,13800,,IS|U|3|D,Y,10,,On-System / On-System,27030000,9.53,9.618,1415,SGNLBK-00427,3,0.492,WILLIS HODGES RD
34839,91399,34010000,7.386,7.406,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,US   19,SR   55,2,LEVY,12700,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00436,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,2,34,34010000 = 7.396|34150000 = 6.611|34900003 = .003|34A00468 = .52,NW 10TH ST|NW 19TH AVE|US-19,17250,16100,5100,IS|U|3|D,Y,10,,On-System / On-System,34010000,7.394,7.547,1416,SGNLBK-00436,1,7.396,NW 10TH ST
34839,91399,34150000,6.601,6.6209999999999996,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,US   19,SR   55,2,LEVY,12700,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00436,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,2,34,34010000 = 7.396|34150000 = 6.611|34900003 = .003|34A00468 = .52,NW 10TH ST|NW 19TH AVE|US-19,17250,16100,5100,IS|U|3|D,Y,10,,On-System / On-System,34010000,7.394,7.547,1416,SGNLBK-00436,2,6.611,NW 19TH AVE
34839,91399,34900003,0,0.013000000000000001,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,US   19,SR   55,2,LEVY,12700,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00436,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,2,34,34010000 = 7.396|34150000 = 6.611|34900003 = .003|34A00468 = .52,NW 10TH ST|NW 19TH AVE|US-19,17250,16100,5100,IS|U|3|D,Y,10,,On-System / On-System,34010000,7.394,7.547,1416,SGNLBK-00436,3,0.003,US-19
34839,91399,34A00468,0.51,0.53,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,US   19,SR   55,2,LEVY,12700,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00436,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,2,34,34010000 = 7.396|34150000 = 6.611|34900003 = .003|34A00468 = .52,NW 10TH ST|NW 19TH AVE|US-19,17250,16100,5100,IS|U|3|D,Y,10,,On-System / On-System,34010000,7.394,7.547,1416,SGNLBK-00436,4,0.52,
35162,88210,26020000,24.639999999999997,24.66,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,US  441,SR   25,2,ALACHUA,11900,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02272,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,2,26,26020000 = 24.65|26030000 = 26.414|26160000 = .027,HIGH SPRINGS MAIN ST|NW US-441|SR-25,16200,11800,7300,IS|U|3|D,Y,10,,On-System / On-System,26020000,24.565,24.654,1417,SGNLBK-02272,1,24.65,HIGH SPRINGS MAIN ST
35162,88210,26030000,26.404,26.424000000000003,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,US  441,SR   25,2,ALACHUA,11900,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02272,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,2,26,26020000 = 24.65|26030000 = 26.414|26160000 = .027,HIGH SPRINGS MAIN ST|NW US-441|SR-25,16200,11800,7300,IS|U|3|D,Y,10,,On-System / On-System,26020000,24.565,24.654,1417,SGNLBK-02272,2,26.414,NW US-441
35162,88210,26160000,0.017,0.037,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,US  441,SR   25,2,ALACHUA,11900,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02272,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,2,26,26020000 = 24.65|26030000 = 26.414|26160000 = .027,HIGH SPRINGS MAIN ST|NW US-441|SR-25,16200,11800,7300,IS|U|3|D,Y,10,,On-System / On-System,26020000,24.565,24.654,1417,SGNLBK-02272,3,0.027,SR-25
36078,90729,28010000,15.415000000000001,15.435,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,US  301,SR  200,2,BRADFORD,30500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02300,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,2,28,28010000 = 15.425|28110000 = .001|28502000 = 2.3,LAKE ST|SR 200,10725,18100,2500,IS|U|2|U,Y,10,,On-System / On-System,28010000,15.415,15.551,1418,SGNLBK-02300,1,15.425,LAKE ST
36078,90729,28110000,0,0.011,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,US  301,SR  200,2,BRADFORD,30500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02300,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,2,28,28010000 = 15.425|28110000 = .001|28502000 = 2.3,LAKE ST|SR 200,10725,18100,2500,IS|U|2|U,Y,10,,On-System / On-System,28010000,15.415,15.551,1418,SGNLBK-02300,2,0.001,SR 200
